"id_dataset","method","human_mean","coherence_diff_norm","diversity_diff_norm","coherence_var_diff_norm","diversity_var_diff_norm","length","coherence_diff_z","diversity_diff_z","coherence_var_diff_z","diversity_var_diff_z","mean_composite_score","var_composite_score","overall_composite_score"
"213 wikitext","topk (50)",3,0.00626954691288382,0.000489705974670838,0.00045712935861154,-1.3602396507963e-05,147,0.205490566380937,0.743087361176466,-0.155457095043775,-0.548284801169463,0.474288963778702,-0.351870948106619,0.0612090078360414
"213 wikitext","topp (0.95)",3,0.0054976131943504,0.000101559601512177,-8.78945972452046e-05,-2.56001799108197e-06,248,0.178584127686148,0.394804756246208,-0.168260036741176,-0.488493375748411,0.286694441966178,-0.328376706244794,-0.0208411321393077
"220 wikinews","CS (('0.6', '10'))",3,0.00397221897310694,-0.00010105001431084,-0.000520290341453707,3.77534288658535e-06,244,0.125415150721067,0.213003740798063,-0.178417273765013,-0.454189148914183,0.169209445759565,-0.316303211339598,-0.0735468827900164
"220 wikinews","topk (50)",3,0.00127595635560897,-0.000121120790687809,0.000982273000276152,4.90566128815675e-06,249,0.0314345108280583,0.194994291881518,-0.143121153926427,-0.448068787408165,0.113214401354788,-0.295594970667296,-0.0911902846562539
"220 wikinews","topp (0.95)",2,-0.00264822778336179,0.000467458732592759,0.0369651013831172,-5.01283926947642e-06,36,-0.105346429591128,0.72312497595459,0.702137203880881,-0.501774724536997,0.308889273181731,0.100181239671942,0.204535256426836
"220 wikinews","temp (0.9)",2.5,0.017188329317644,9.56226294992539e-05,-0.0098376751121775,9.42547032655045e-07,56,0.586074471892383,0.38947752863042,-0.397288265966293,-0.469527954930876,0.487776000261401,-0.433408110448584,0.0271839449064085
"220 wikinews","beam (5)",3,0.00625362990725651,-0.000972509685119727,0.000343594648496993,0.000130122004524772,237,0.20493576494419,-0.568954471953078,-0.158124093913472,0.229943077217136,-0.182009353504444,0.0359094916518316,-0.0730499309263061
"23 wikinews","CS (('0.6', '10'))",4,0.00369665987371662,6.64368886157162e-05,-0.000812990277199304,9.30405707564952e-07,247,0.115810292380868,0.363289248732251,-0.185292971928213,-0.46959369684803,0.23954977055656,-0.327443334388121,-0.0439467819157808
"23 wikinews","beam (5)",2,0.0052808782521417,-0.000460114900514021,-0.00046365201240202,5.02440687357053e-05,262,0.17102963784389,-0.109184130978628,-0.177086805228915,-0.202573851379197,0.0309227534326312,-0.189830328304056,-0.0794537874357124
"23 wikinews","topp (0.95)",4,0.000824879214041467,-4.43482624360383e-05,-0.000170023771471507,5.17565254131222e-06,261,0.0157118144814531,0.263882056847645,-0.1701893006166,-0.446606859450098,0.139796935664549,-0.308398080033349,-0.0843005721844002
"23 wikinews","topk (50)",3,-0.000970034976732889,-0.000104323194376459,-5.35742720503727e-05,3.28529418631019e-06,255,-0.0468515215627754,0.210066725902413,-0.167453831586736,-0.456842627081988,0.081607602169819,-0.312148229334362,-0.115270313582271
"23 wikinews","temp (0.9)",3,-0.000715968505338901,-6.8928588514975e-05,-0.00169037587077977,8.62892785047116e-07,232,-0.0379958079531259,0.241826202178335,-0.205903289107928,-0.469959260649842,0.101915197112604,-0.337931274878885,-0.11800803888314
